target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0,0.289859939,0.839698563,0.821668613,0.564215181,0.827724796,0.612897634,0.742789984,0.301367028,0.843222494,0.554563581,0.396341982,0.820463506,0.907013341,0.488322972,0.94370232,0.928145849,0.761830292,0.876942431,0.300165888,0.760123573,0.462932524
1,0.867778239,0.721696636,0.255720668,0.066819322,0.378317961,0.612897634,0.491669149,0.463937199,0.150857333,0.287237677,0.46092058,0.50230866,0.514142509,0.338711798,0.583065904,0.764599773,0.212093672,0.61477411,0.463044935,0.32775334,0.399239437
1,0.02133439,0.742755941,0.481774947,0.100273081,0.810370315,0.078138843,0.088430723,0.303490284,0.154299613,0.633921651,0.733150643,0.145491742,0.796269388,0.017640507,0.915388731,0.971065853,0.864602907,0.398580861,0.186323956,0.793537241,0.978290247
1,0.331089665,0.782840432,0.661555276,0.816743428,0.102409386,0.927140782,0.243608922,0.49900855,0.213103667,0.244513582,0.314106293,0.023887289,0.134413828,0.921904172,0.145888904,0.402480386,0.037164606,0.83535096,0.811707619,0.077402211,0.059657982
1,0.710998768,0.945489249,0.622918157,0.51823387,0.083547286,0.355604518,0.182950318,0.604115051,0.389722393,0.348531822,0.637043803,0.026424463,0.021679485,0.619521645,0.551311318,0.480267938,0.342627578,0.539886278,0.887319605,0.353015249,0.931064593
0,0.483014734,0.534236542,0.379197293,0.774280719,0.152828816,0.760508193,0.54308476,0.422843171,0.719951302,0.450975255,0.637916163,0.764201809,0.681845813,0.543091983,0.799321578,0.707666822,0.332535048,0.419308509,0.523516423,0.16175714,0.783836876
0,0.763468896,0.113922049,0.070257722,0.570975342,0.008028449,0.569547621,0.161304881,0.58434876,0.187407833,0.28965971,0.673025138,0.17772738,0.049566783,0.45684259,0.218213706,0.028695541,0.244841345,0.051906697,0.755173555,0.153823849,0.783508861
0,0.13413352,0.774265966,0.901462728,0.51823387,0.74524361,0.510282797,0.845135463,0.377655332,0.93318681,0.803751271,0.893753449,0.805247085,0.224196102,0.605408063,0.072585509,0.084002695,0.634785034,0.943302192,0.528028942,0.496704424,0.80039219
0,0.679399849,0.194037047,0.282408443,0.190285738,0.470077865,0.251035116,0.363388275,0.792967818,0.518921313,0.369596721,0.151181063,0.547986572,0.76079465,0.178216615,0.798632151,0.720934176,0.391927944,0.091276806,0.667545303,0.325681067,0.225609141
0,0.742536615,0.296635936,0.131848162,0.158044865,0.375508368,0.301775199,0.170783558,0.805380351,0.185868136,0.333721029,0.278857038,0.285020165,0.919353513,0.12154007,0.967793974,0.955553651,0.576447154,0.116045396,0.424694146,0.705667727,0.630775406
1,0.409235284,0.286660692,0.48177508,0.779828488,0.594924853,0.738578252,0.526206661,0.440807029,0.456465537,0.235190812,0.109595097,0.611518534,0.014420898,0.872292892,0.233883085,0.17840962,0.660593756,0.415930833,0.408886595,0.623596309,0.464081598
1,0.483014734,0.594735663,0.317469865,0.865823089,0.881664226,0.568315846,0.540157787,0.382588704,0.665786229,0.036316223,0.057501392,0.796909184,0.149777069,0.505822408,0.601343916,0.195601492,0.923536926,0.496314907,0.181990708,0.813076044,0.037709405
1,0.983627356,0.060483972,0.452873933,0.008265445,0.887029155,0.038908217,0.296409205,0.947521048,0.007735152,0.016806852,0.109684763,0.007491215,0.901345518,0.112729286,0.907634116,0.808066361,0.962757908,0.299605503,0.134051563,0.959484201,0.932128663
1,0.595969234,0.605234647,0.812506185,0.726082686,0.787172653,0.811509232,0.531413828,0.557045957,0.642430869,0.532561956,0.725921701,0.521168249,0.281031309,0.753093036,0.3051703,0.273877666,0.921476061,0.81852121,0.544332286,0.816698002,0.754498591
1,0.34407567,0.109478354,0.143498869,0.54334169,0.016721965,0.678837772,0.475544356,0.041948752,0.286636419,0.722200458,0.168286985,0.31526843,0.962899378,0.193911909,1,0.701258573,0.14711538,0.232746682,0.000135942,0.230880938,0.15387895
0,0.104304038,0.245943892,0.349779068,0.485844174,0.832433441,0.194434107,0.296402746,0.479284011,0.402524707,0.655913781,0.645025587,0.31134071,0.423540853,0.145056782,0.415509232,0.405818053,0.931776098,0.419308509,0.48901351,0.968495356,0.566196647
0,0.475645209,0.494000695,0.533883659,0.816743428,0.453472691,0.784324199,0.235667868,0.700102494,0.2807516,0.100223097,0.068009024,0.434919711,0.768456709,0.745751598,0.475872958,0.076378565,0.302408188,0.535736652,0.373879654,0.243732824,0.219566229
1,0.214606604,0.990125527,0.936966787,0.936276652,0.924648359,0.894976439,0.528511515,0.062972083,0.568903325,0.089275731,0.45183752,0.258932727,0.100201049,0.856268726,0.151765615,0.011734068,0.798277978,0.993173783,0.294581635,0.95218836,0.176528236
0,0.094456047,0.747901632,0.859172252,0.61960203,0.168724031,0.455504992,0.927859924,0.134713477,0.874237812,0.633879166,0.603828719,0.809091624,0.19033024,0.470515516,0.228220918,0.443752904,0.121508461,0.812875404,0.326329518,0.231976832,0.25559965
0,0.103973343,0.379323126,0.93274545,0.727266662,0.704769424,0.307254789,0.958287489,0.010467378,0.991325205,0.596589175,0.603828719,0.862077668,0.466263776,0.400997394,0.871064017,0.757687938,0.606722391,0.839307555,0.016912991,0.347771103,0.520448858
1,0.840379866,0.020375303,0.164548538,0.000961373,0.780975862,0.061092008,0.337026324,0.725674876,0.417766181,0.125981625,0.245693321,0.206098872,0.984957005,0.041610692,0.756737937,0.867733575,0.670073205,0.091798392,0.665295802,0.60220573,0.279545008
0,0.798763633,0.389563647,0.382546772,0.414253739,0.239002856,0.597578231,0.326852879,0.717094289,0.19950003,0.051182442,0.613907189,0.58156737,0.747881811,0.454830902,0.588985826,0.591908727,0.209584369,0.484568987,0.493695215,0.163511885,0.575427216
1,0.403537168,0.332642518,0.131718671,0.831741639,0.891383021,0.437926895,0.637980288,0.268742573,0.843791576,0.067230195,0.092420164,0.547150248,0.429785646,0.612732075,0.302433821,0.253963106,0.960807568,0.223976926,0.324228008,0.999572064,0.360443729
1,0.36225744,0.709121316,0.857094614,0.807067114,0.731671592,0.196031496,0.959274728,0.529342561,0.974764204,0.489115433,0.309055947,0.89943149,0.831555923,0.776024029,0.405254049,0.511830812,0.436659433,0.833855367,0.280626772,0.217799555,0.45121874
1,0.234157292,0.44352628,0.86771608,0.618773549,0.489798609,0.33851243,0.788898532,0.156845155,0.882111992,0.524865879,0.89097611,0.664696298,0.228864663,0.629553604,0.227495741,0.041081654,0.488645508,0.831033654,0.447647826,0.667575684,0.782683751
0,0.191012032,0.296635936,0.205938113,0.973876783,0.152832374,0.947497734,0.231492661,0.141038338,0.079295409,0.076607508,0.020242598,0.30773051,0.049589986,0.992060427,0.303691474,0.211952912,0.220971385,0.469391248,0.229320254,0.071773298,0.091884476
0,0.017520455,0.699410826,0.78342435,0.940477096,0.717326484,0.915691464,0.76439225,0.019516193,0.793117626,0.848742271,0.955382857,0.699104551,0.3718828,0.843401794,0.798511519,0.871635901,0.854498892,0.581998257,0.101207576,0.760123573,0.743471643
0,0.438404372,0.750042318,0.290531403,0.037975751,0.408104938,0.192126974,0.120066821,0.566262782,0.205317947,0.216337905,0.151181063,0.50981241,0.839393923,0.035316569,0.961595239,0.991529377,0.865338476,0.167895412,0.259789555,0.900999039,0.797425251
0,0.354646866,0.569010743,0.844474792,0.434885348,0.436534631,0.251035116,0.938251131,0.270008257,0.812307072,0.566851005,0.283074228,0.395735472,0.38134703,0.530437218,0.346970725,0.43094272,0.275066662,0.900971039,0.682214873,0.240473622,0.191686988
0,0.763466979,0.552468128,0.066377513,0.004628876,0.10178724,0.125319897,0.438522784,0.313961026,0.130150928,0.026222728,0.06055545,0.521168249,0.867710433,0.25555792,0.670934731,0.774230969,0.130987586,0.211383276,0.270362793,0.183462653,0.120003973
0,0.80241945,0.983971867,0.984862442,0.999216072,0.230777768,0.96044261,0.649782283,0.971196852,0.44040288,0.025165927,0.065428922,0.993083382,0.090953757,0.994015617,0.112940734,0.095974133,0.09673875,0.997332118,0.91186124,0.032738236,0.041693207
1,0.599864168,0.556443852,0.657748875,0.388692835,0.505750785,0.43756755,0.142586,0.868163421,0.471919979,0.647120276,0.550451089,0.387370864,0.838878175,0.162320177,0.243654663,0.198193749,0.354892682,0.502458202,0.772531764,0.423781599,0.177102857
1,0.554415113,0.19599048,0.114792209,0.924561077,0.222623057,0.533596309,0.284216236,0.805614192,0.166839955,0.346311759,0.177171904,0.31545876,0.548503486,0.95420766,0.339831669,0.145843159,0.016128424,0.05336896,0.255316711,0.084427324,0.270216415
1,0.514524364,0.020375303,0.170224115,0.021654118,0.305289341,0.140863709,0.424308927,0.552419534,0.526349046,0.547434788,0.472580303,0.290748159,0.638645161,0.004875634,0.633155542,0.643917751,0.126897035,0.43938022,0.86244276,0.329709163,0.300544624
1,0.4384606,0.87208292,0.851425353,0.613448782,0.190681954,0.662540668,0.991787696,0.382588704,0.861683393,0.713848141,0.712526871,0.957400441,0.008503807,0.349161107,0.11729927,0.016898507,0.21166233,0.852483312,0.412345941,0.064277171,0.760594345
0,0.165371283,0.052485,0.04840193,0.595438536,0.856975885,0.927293236,0.328885725,0.037690554,0.37136229,0.235590203,0.476029939,0.949291011,0.943520411,0.753093036,0.690552832,0.895879817,0.898316456,0.020541629,0.121679165,0.871565172,0.683676426
1,0.012652308,0.903301814,0.824104588,0.879868298,0.105930139,0.535099152,0.958287489,0.018843611,0.985723297,0.906964517,0.902724639,0.968767221,0.889483721,0.816486228,0.429500731,0.313707472,0.023373569,0.907925149,0.00227202,0.032738236,0.950995479
1,0.953086898,0.572706917,0.333430282,0.088933748,0.512294005,0.110491169,0.262426818,0.996881793,0.166816892,0.883656222,0.910267202,0.230014854,0.431481782,0.076809167,0.494869424,0.431942844,0.495975212,0.350837433,0.92932644,0.475643805,0.903643628
0,0.553926107,0.089081458,0.142342129,0.246582327,0.045927137,0.872457821,0.134680372,0.695912784,0.513027759,0.506133191,0.245693321,0.900595507,0.905265251,0.200456836,0.910216367,0.888196824,0.390031292,0.078280579,0.083736998,0.265572725,0.952089518
0,0.315509322,0.307650694,0.472021043,0.618773549,0.932196199,0.677247384,0.489279455,0.156847215,0.471992799,0.13433375,0.109685469,0.741161409,0.87717025,0.650906264,0.844282602,0.880143361,0.921738331,0.407875662,0.069599145,0.887510282,0.052148107
1,0.761682044,0.869078945,0.857331251,0.735614292,0.482088637,0.848812206,0.73172963,0.325276368,0.828342962,0.915382427,0.536776238,0.565933105,0.173529666,0.853660939,0.413566721,0.648941343,0.520060366,0.917186097,0.033631979,0.736053383,0.464094648
0,0.210340157,0.213747927,0.024384302,0.517075535,0.899308944,0.526055147,0.270022455,0.109372409,0.13538325,0.072946371,0.012095273,0.35150113,0.085306599,0.605408063,0.035269913,0.011899245,0.987475023,0.049186369,0.23725061,0.987531539,0.07185689
0,0.765702495,0.096794158,0.067172507,0.045883053,0.546421785,0.087966763,0,0.704313981,0.031958339,0.727054645,0.67634334,0.12090497,0.901474455,0.019627214,0.989966837,0.973584299,0.755724968,0.046057041,0.952703506,0.673571182,0.00804312
1,0.368466718,0.097878982,0.44355046,0.557594115,0.999422779,0.707166647,0.43859613,0.106209648,0.350817283,0.831371676,0.230354477,0.664696298,0.943190549,0.294204041,0.95417837,0.643913785,0.959842569,0.377711803,0.130799768,0.560637557,0.023985484
1,0.641947995,0.404004149,0.411049529,0.159065157,0.148640639,0.408037073,0.296402746,0.856443767,0.234987324,0.428389612,0.583713563,0.289169588,0.388903685,0.141212667,0.284153286,0.655875843,0.364541079,0.311166625,0.671807995,0.694111898,0.467594696
0,0.658294769,0.397182252,0.612936323,0.418034043,0.541489144,0.300946854,0.769893344,0.658959035,0.83553059,0.669116745,0.879870719,0.721711587,0.53096318,0.34525176,0.713794447,0.708081253,0.463488933,0.698726464,0.853912748,0.490347101,0.714568565
1,0.657181654,0.398167735,0.301765552,0.285526323,0.496405633,0.395776719,0.56166011,0.278677805,0.225310619,0.164139659,0.612438591,0.577731756,0.831555923,0.443079779,0.790461355,0.931681198,0.604940477,0.687924759,0.212562707,0.881595173,0.464081598
1,0.504435056,0.710377183,0.646584843,0.805149966,0.245120088,0.978100098,0.454825127,0.748696205,0.762061273,0.302232809,0.09116339,0.525182526,0.634608187,0.722474951,0.750547647,0.815594014,0.324464102,0.532810539,0.719739351,0.273675305,0.077727633
0,0.346421753,0.537936576,0.64221728,0.698043118,0.489798609,0.553017356,0.776445931,0.453033816,0.838738462,0.781526666,0.773279465,0.034080749,0.586765203,0.365915309,0.14653872,0.04013394,0.673169638,0.625269421,0.947592384,0.579698588,0.9351999
1,0.103534874,0.158544731,0.297887527,0.457776255,0.402826412,0.392346821,0.313324621,0.176888859,0.570558485,0.848276198,0.921284694,0.258334292,0.718956712,0.236275135,0.843986282,0.704180498,0.395108767,0.261284977,0.2196608,0.387516696,0.772489329
1,0.705232002,0.464770869,0.667434225,0.213876666,0.61287106,0.017389994,0.351216465,0.725938092,0.286352136,0.966570586,0.91378972,0.32009189,0.344287485,0.14451522,0.165570428,0.19584591,0.532027732,0.670355898,0.782346502,0.459888379,0.926808221
0,0.054525637,0.61559907,0.309498637,0.794121607,0.832418728,0.847251379,0.373972691,0.165941051,0.309775638,0.365739779,0.426779681,0.603928691,0.297030298,0.701889857,0.459705222,0.672674808,0.826646355,0.535747931,0.564029144,0.840173499,0.340859893
0,0.093491749,0.739717761,0.839961193,0.936276652,0.824197262,0.792248402,0.880095966,0.325276368,0.998302653,0.417262696,0.597915918,0.823288724,0.016576763,0.849532662,0.109676809,0.015872514,0.840488526,0.785699384,0.20918078,0.490347101,0.455195369
1,0.502431674,0.469721648,0.414190974,0.225784866,0.2811395,0.058155718,0.715763906,0.697052501,0.676955074,0.922347045,0.954165978,0.726475023,0.274759831,0.345948664,0.695618792,0.588042765,0.397022377,0.685421147,0.86244276,0.313690331,0.938766692
0,0.727285273,0.388203565,0.318960869,0.067309337,0.201153292,0.0349816,0.36273183,0.751694804,0.426382764,0.965923249,0.93929435,0.534951968,0.564952557,0.033038775,0.373050377,0.291773491,0.109086461,0.462450812,0.672988858,0.128063942,0.650693059
1,0.050919362,0.770213527,0.790198119,0.258114988,0.744227306,0.435650938,0.251963194,0.004057836,0.35620752,0.219059578,0.19475642,0.567832921,0.302177266,0.049262574,0.484072859,0.643776125,0.840488526,0.635584488,0.029672659,0.903510383,0.514966816
0,0.688870369,0.161307837,0.114792209,0.295644894,0.492151264,0.3942681,0.040903797,0.676889285,0.081188785,0.869315714,0.660321617,0.227820429,0.613587747,0.333769839,0.600838206,0.611727558,0.506344941,0.12234568,0.324983555,0.24970387,0.614821271
1,0.41397778,0.129030127,0.252740032,0.564214782,0.356598396,0.286573319,0.611578884,0.394712107,0.628580753,0.49134637,0.335117596,0.72174228,0.884266421,0.340067433,0.841758343,0.843621524,0.322666967,0.353257601,0.297084379,0.233784738,0.030252342
0,0.515176169,0.872263421,0.812139968,0.702193221,0.915928382,0.910215852,0.998941351,0.674850146,0.959451535,0.733094561,0.65515246,0.995181946,0.887582924,0.729576982,0.77624439,0.807473132,0.816388105,0.844213139,0.899516898,0.833523833,0.984933744
0,0.141163287,0.401175201,0.245265486,0.401264541,0.396732291,0.470704643,0.562382265,0.105155738,0.66277331,0.565387959,0.665589669,0.851327248,0.028912963,0.432149069,0.055797646,0.165874467,0.105279458,0.284995911,0.422932187,0.384108096,0.433144459
1,0.233923272,0.516075489,0.077495764,0.941470009,0.645167374,0.784492315,0.682224864,0.156845155,0.68116254,0.008414067,0.013892481,0.646118783,0.340263625,0.905805409,0.278300203,0.256791605,0.866018266,0.159138981,0.284487496,0.853456662,0.084245512
1,0.853087763,0.70434401,0.215297508,0.014541459,0.564597037,0.369308432,0.207286192,0.801456401,0.185868136,0.350599448,0.503070751,0.73331533,0.476196136,0.110321101,0.766474427,0.809201751,0.540153242,0.340434782,0.35858917,0.401768092,0.736310373
0,0.031980819,0.976859684,0.893860757,0.493182737,0.176989443,0.694246933,0.950182935,0.000840945,0.980686901,0.177360815,0.187286922,0.928564154,0.339800934,0.737454299,0.428555672,0.73877727,0.364541079,0.89948893,0.037876366,0.466083597,0.227305075
1,0.5009662,0.226038223,0.187031418,0.603847095,0.150725528,0.749017437,0.495497546,0.238592892,0.518379558,0.542259711,0.623971624,0.418287775,0.272693339,0.870629836,0.281032621,0.423730412,0.168619002,0.34866271,0.218652792,0.103999625,0.242233576
1,0.491199697,0.629774018,0.858009905,0.693875666,0.319131098,0.349839453,0.383982343,0.771877979,0.628580753,0.795584878,0.621345929,0.303800689,0.109150808,0.374936676,0.065576439,0.213852153,0.306357357,0.699999202,0.276152858,0.27943342,0.823461318
1,0.748338212,0.1592899,0.372472684,0.441010643,0.744227306,0.510282797,0.035887253,0.965979227,0.243709632,0.517365783,0.362288214,0.163641849,0.850911625,0.177356487,0.815560921,0.751605101,0.75218866,0.091276568,0.824262082,0.795626324,0.309388899
0,0.599864153,0.869078945,0.812506185,0.913290644,0.033296431,0.909493123,0.727834703,0.448017662,0.774528456,0.160545252,0.0935891,0.938210884,0.552338811,0.835466215,0.330705462,0.494004847,0.143511948,0.910291,0.464900495,0.128063942,0.080220244
1,0.821947701,0.138250559,0.185714962,0.003475835,0.564846517,0.080289678,0.064381791,0.963753424,0.19950003,0.670812892,0.665589669,0.004631449,0.847545596,0.004875634,0.590749081,0.531919273,0.823242097,0.041488706,0.955901263,0.695778277,0.785489683
1,0.263669037,0.038942423,0.040174864,1,0.05653889,0.866364393,0.57658376,0.206815177,0.391086423,0.025165927,0.008022386,0.792122982,0.012405839,0.976388483,0.048434017,0.086158251,0.026250365,0.030683907,0.00842417,0.017104095,0.051733245
1,0.002505495,0.971550917,0.87463435,1,0.887029155,0.988274033,0.71880261,0.001632605,0.804617721,0.760455233,0.628028018,0.803167634,0.149777069,0.919809511,0.376688796,0.23248564,0.874652358,0.814977598,0.14284417,0.951891806,0.80390975
1,0.719532762,0.16330052,0.336654418,0.552743481,0.772612075,0.43756755,0.156711112,0.814288537,0.446726193,0.321129257,0.08122179,0.165337887,0.779927991,0.341115645,0.883105267,0.790491342,0.84194678,0.315366841,0.77615897,0.555230513,0.063909997
0,0.093476905,0.010560043,0.22695307,0.447223304,0.069046073,0.988611253,0.504058364,0.052141212,0.580233952,0.745062216,0.48307972,0.023641328,0.952654449,0.479155134,0.669442567,0.452675145,0.060468299,0.234677055,0.059607577,0.128746376,0.056484243
1,0.532032708,0.008850632,0.048439239,0.059351965,0.605536831,0.109491642,0.115704197,0.503900008,0.018180851,0.117733463,0.117347474,0.106857595,0.999928297,0.018797795,0.956616053,0.980881552,0.644981617,0.057495123,0.964324603,0.660950546,0.137876145
0,0.06650235,0.024615995,0.085107195,0.940538711,0.320981059,0.715374649,0.73172963,0.068229787,0.76213967,0.143758818,0.0967288,0.820544208,0.903614116,0.94549358,0.915367441,0.963552431,0.228256796,0.157814321,0.114173583,0.132271639,0.099799771
0,0.800311339,0.711707689,0.31690218,0.004628876,0.001642152,0.1591552,0.131958536,0.874081684,0.581703559,0.202730538,0.11194398,0.36459083,0.34960423,0.145111425,0.429456413,0.30710302,0.368586891,0.158082308,0.702910802,0.312905146,0.94428443
0,0.492751504,0.1592899,0.392727255,0.50158125,0.599198006,0.172259187,0.472640556,0.250772212,0.27287261,0.707785901,0.108814721,0.153913895,0.365660611,0.329373975,0.310706344,0.159845185,0.608942657,0.203797008,0.422688328,0.2596963,0.111886295
1,0.416430495,0.387135536,0.2321143,0.220314594,0.521228779,0.333091556,0.146220551,0.623445128,0.373445084,0.321129257,0.798835078,0.144262151,0.56627878,0.109913624,0.712016993,0.779134166,0.650278852,0.291201376,0.544396985,0.69231252,0.79901748
1,0.305612027,0.345441174,0.225313817,0.117076389,0.470126412,0.060519578,0.125900893,0.362712687,0.288511513,0.587697456,0.426948569,0.220222775,0.539722528,0.033847432,0.422837373,0.506978636,0.419002664,0.216059834,0.1114096,0.408299632,0.489047686
0,0.101281913,0.113912467,0.021358461,0.443137175,0.034327192,0.715374649,0.062252642,0.134810938,0.131570263,0.016806852,0.045295738,0.034081357,0.301947985,0.388665053,0.327163754,0.487715054,0.016122059,0.012808668,0.130610474,0.024117889,0.040027136
0,0.343726252,0.9837487,0.936966787,0.698356166,0.155677098,0.650709326,0.651718253,0.362539672,0.843791576,0.651559314,0.637916163,0.745945713,0.316105239,0.733248524,0.161489984,0.049131318,0.09698171,0.932295193,0.368376267,0.135739791,0.670791273
1,0.361619305,0.591072557,0.928569304,0.385524053,0.88598546,0.516909042,0.820237727,0.286735678,0.852259732,0.682219542,0.764090339,0.031162626,0.520843577,0.270680942,0.064505272,0.219719324,0.527483577,0.914451191,0.895293003,0.42373538,0.487261389
0,0.32038952,0.630979007,0.427242555,0.501519285,0.60119779,0.678837772,0.789777014,0.310213486,0.806593729,0.017575319,0.01256883,0.734970228,0.164150695,0.57091656,0.147235069,0.24180808,0.629575048,0.465097563,0.449514622,0.581428042,0.153774636
1,0.475814709,0.627477746,0.665666057,0.74461326,0.878115777,0.619500812,0.915652766,0.238592892,0.589618805,0.970245288,0.915049964,0.912901356,0.107469913,0.180578803,0.266024934,0.104303298,0.951158188,0.425575209,0.007122462,0.957467895,0.984933744
0,0.603760141,0.336806449,0.216931654,0.552827691,0.487220081,0.32910504,0.252745125,0.658035679,0.216635455,0.598286331,0.217520767,0.336116189,0.435026305,0.348499326,0.564541567,0.483413978,0.61466407,0.289665172,0.52298828,0.459888562,0.303390651
1,0.530059193,0.08679186,0.077614259,0.085878738,0.069454624,0.031603672,0.020277866,0.862671795,0.05808706,0.193085869,0.095269492,0.08726444,0.896821215,0.035316569,0.596798064,0.256787959,0.195999902,0.003441052,0.977384163,0.167761943,0.120003973
1,0.498815412,0.440705837,0.650611072,0.941991868,0.305289341,0.612897634,0.422278668,0.549282092,0.840563062,0.890153245,0.943423011,0.433387874,0.491688077,0.792120562,0.298394633,0.318399991,0.033292031,0.4573564,0.602926828,0.126196424,0.838318962
0,0.858262979,0.854766914,0.965266216,0.13681902,0.285700759,0.101647982,0.504058364,0.92267158,0.793080147,0.100223097,0.094888242,0.411127007,0.867735322,0.036245416,0.905114458,0.887793453,0.450091556,0.917186097,0.966415436,0.290407858,0.055550694
1,0.24281447,0.592081787,0.898576827,0.317422289,0.551945112,0.5198481,0.94407529,0.19982055,0.897408018,0.846438983,0.8836257,0.487763087,0.545404096,0.337285965,0.148395441,0.401738088,0.104872823,0.980698144,0.93726768,0.196172448,0.483349281
0,0.681666792,0.843086518,0.783427464,0.556270932,0.230777768,0.550838203,0.117743812,0.856940792,0.243811446,0.378492748,0.811137799,0.060672355,0.297030298,0.556783279,0.306483008,0.298243271,0.278425996,0.736663181,0.987607205,0.647580008,0.716633477
0,0.558841729,0.436021689,0.147969653,0.921636648,0.354786723,0.215458557,0.270022455,0.742288273,0.54965403,0.277384825,0.225987994,0.106269072,0.856810999,0.602542007,0.413566721,0.32976847,0.079480913,0.091798392,0.89949422,0.047892258,0.132749619
1,0.892409043,0.498130865,0.549359172,0.039804814,0.814627713,0.210743718,0.454825127,0.552419534,0.059956974,0.239458275,0.197505703,0.365488163,0.805813503,0.01664387,0.93554383,0.893652585,0.962757908,0.440082686,0.642694025,0.95218836,0.291700988
1,0.840379866,0.682295993,0.69660039,0.351106768,0.66528109,0.28306949,0.948259621,0.461931394,0.833793964,0.976011604,0.890111444,0.717399195,0.736730051,0.051125008,0.607386808,0.441967314,0.498949496,0.359416728,0.268997121,0.477652057,0.990018209
1,0.100169646,0.794421456,0.5343706,0.922909697,0.92326205,0.517334958,0.950182935,0.106209648,0.985723297,0.689509645,0.692404405,0.94392146,0.49966556,0.894064652,0.309005082,0.268657949,0.984095518,0.473354632,0.184180234,0.976240794,0.904276314
0,0.358404885,0.1592899,0.282408443,0.249019979,0.614082736,0.2820692,0.353268441,0.274269642,0.209984787,0.311687167,0.346669886,0.288849083,0.446258187,0.095757247,0.413405463,0.624161413,0.537140875,0.244993169,0.732880113,0.748627966,0.099800167
1,0.358404885,0.433138187,0.232264556,0.750763924,0.169647521,0.765456957,0.946539724,0.073507176,0.584089923,0.936335339,0.974220063,0.988526766,0.795319116,0.874518751,0.495064586,0.21726119,0.279099514,0.539886278,0.101207576,0.120608696,0.952089518
0,0.202995446,0.824507402,0.858072554,0.641570758,0.772579395,0.722780216,0.855231767,0.283440673,0.843791576,0.698010253,0.637043803,0.829044846,0.568430216,0.596992879,0.701645763,0.764599788,0.842606153,0.76029275,0.294940098,0.824514753,0.635242368
1,0.407049206,0.317968207,0.443481139,0.294717327,0.177231807,0.170082039,0.276097044,0.650032339,0.264029128,0.653199507,0.750172029,0.172590169,0.413340279,0.250938116,0.31590635,0.930039538,0.133396003,0.363203818,0.638184346,0.235793218,0.683696435
1,0.656031139,0.437190026,0.286374679,0.226463137,0.58742237,0.194434107,0.06921919,0.853296442,0.166816892,0.09666059,0.193237008,0.206098872,0.861604414,0.096041902,0.907317076,0.951338222,0.608942657,0.398531096,0.840999775,0.700756698,0.303390651
0,0.296031533,0.971882405,0.775039811,0.464980458,0.096044869,0.540994965,0.454825127,0.387875541,0.56716692,0.885879809,0.878293398,0.942498627,0.478393551,0.407953732,0.804256,0.547386341,0.228256796,0.590110855,0.585809462,0.106791765,0.97160967
0,0.858936806,0.049616079,0.102986479,0.305287275,0.016279244,0.128775181,0.365530636,0.557302622,0.185868136,0.12487438,0.213342351,0.004223967,0.90922283,0.385307051,0.661665017,0.727620232,0.439307905,0.420450085,0.946878698,0.403457474,0.103159156
1,0.866980842,0.391087312,0.639574569,0.947484257,0.865643389,0.926059052,0.036515258,0.912146064,0.021757334,0.302232825,0.109684763,0.125292645,0.892813197,0.894674454,0.932983376,0.987370705,0.870738995,0.577335564,0.991521026,0.939516715,0.225567812
1,0.398947812,0.55740811,0.945654642,0.754287357,0.16963518,0.540994965,0.549606119,0.354356155,0.690478307,0.626116343,0.923657026,0.429103928,0.45299543,0.729315438,0.669624392,0.57966874,0.279101651,0.78141252,0.723828055,0.265572725,0.918656326
1,0.421386728,0.506051398,0.636223643,0.630571804,0.966087353,0.617356186,0.334994625,0.463825139,0.582090202,0.550735529,0.550451089,0.11009273,0.875432485,0.331562558,0.774229441,0.928557412,0.866018266,0.553770973,0.510523286,0.934807374,0.528605642
0,0.403537168,0.218609609,0.185724363,0.12367993,0.069454624,0.192126974,0.130535525,0.725676405,0.240044143,0.150703882,0.782967133,0.108163613,0.826386147,0.108969715,0.819604893,0.848336497,0.154842018,0.292464152,0.920426698,0.179883818,0.833370348
0,0.331112058,0.889027203,0.851425353,0.491227303,0.429548498,0.451172087,0.935953635,0.468026535,0.754357845,0.957205202,0.974220063,0.823288724,0.798600753,0.602542007,0.915367441,0.848336497,0.634785034,0.993173783,0.604472793,0.496704424,0.886270819
0,0.366547499,0.193851301,0.019380398,0.305445139,0.726328396,0.227139451,0.504001066,0.400980294,0.06575711,0.343269373,0.438828225,0.695756557,0.314022449,0.196093551,0.174125457,0.161999124,0.759934055,0.35252236,0.163789799,0.673727535,0.2287449
0,0.650975646,0.827578388,0.682895437,0.560036359,0.360914004,0.332576017,0.50390639,0.447012877,0.420677979,0.287237677,0.145410999,0.575515986,0.344287485,0.578462612,0.210741135,0.308320747,0.279580437,0.722869497,0.162128017,0.191975688,0.199629069
1,0.42266117,0.432893919,0.032868387,0.94671846,0.285700759,0.792346133,0.101320196,0.528289085,0.117986945,0.189253124,0.129993178,0.260197474,0.86048304,0.913619572,0.618977127,0.543725611,3.54E-06,0.071752999,0.381139814,0.007791658,0.224084525
